GnPR,treeDensity,park_grass_ratio,parcel_grass_ratio,greenroof_ratio,roadDensity,bldDensity,avg_BH,avg_GPR,UHI_d
0.591641,0,0.07693,0.395409,0.240625,0.8,11,49.6,2.452666,0.315525
0.666163,0,0.072791,0.478533,0.190536,0.8,11,56.0,2.314924,0.284658
0.597941,0,0.043355,0.381034,0.148148,0.8,11,24.0,1.077048,0.196701
0.630041,0,0.075955,0.423848,0.170132,0.8,11,39.2,1.737258,0.24121
0.604055,0,0.095462,0.37273,0.234096,0.8,11,49.4,2.234786,0.30468
0.666947,0,0.119667,0.430018,0.193183,0.8,11,56.0,2.500702,0.281769
0.716422,0,0.121947,0.457924,0.168317,0.8,11,74.4,2.517461,0.287865
0.596719,0,0.032258,0.375823,0.151473,0.8,11,23.6,1.05337,0.195822
0.641835,0,0.055418,0.445527,0.160718,0.8,11,35.8,1.665212,0.226712
0.601859,0,0.082933,0.367706,0.237898,0.8,11,48.9,2.298106,0.304075
0.647183,0,0.088649,0.424172,0.209515,0.8,11,60.7,2.361711,0.304509
0.603354,0,0.046107,0.379013,0.142713,0.8,11,21.0,1.057506,0.187705
0.595818,0,0.07693,0.395409,0.237165,0.8,11,49.8,2.436797,0.312808
0.667103,0,0.072791,0.478533,0.189596,0.8,11,56.0,2.312183,0.284007
0.618749,0,0.083981,0.356641,0.131001,0.8,11,21.3,1.014207,0.182409
0.643913,0,0.098406,0.425869,0.159071,0.8,11,41.0,1.743328,0.236119
0.603028,0,0.095462,0.37273,0.23584,0.8,11,49.5,2.226536,0.305194
0.667523,0,0.119667,0.430018,0.192606,0.8,11,56.0,2.499023,0.28137
0.614869,0,0.074712,0.360447,0.134426,0.8,11,22.1,1.049074,0.185788
0.645847,0,0.078687,0.425741,0.157678,0.8,11,35.3,1.695053,0.223185
0.596031,0,0.082933,0.367706,0.244073,0.8,11,48.8,2.297162,0.306735
0.63489,0,0.088649,0.424172,0.221808,0.8,11,60.7,2.386163,0.312523
0.610675,0,0.066283,0.373865,0.138236,0.8,11,22.5,1.073972,0.18758
0.592676,0,0.07693,0.395409,0.240306,0.8,11,49.8,2.442142,0.314966
0.638997,0,0.151159,0.314344,0.114832,0.8,11,25.9,1.084688,0.183059
0.645358,0,0.119005,0.408807,0.156979,0.8,11,40.5,1.799925,0.234692
0.605281,0,0.124305,0.372927,0.23271,0.8,11,46.7,2.295677,0.298459
0.667175,0,0.119667,0.42967,0.192954,0.8,11,55.9,2.512624,0.281587
0.617716,0,0.074712,0.359787,0.132238,0.8,11,22.1,1.034322,0.1846
0.596626,0,0.082933,0.367706,0.242762,0.8,11,48.7,2.30613,0.306553
0.611334,0,0.066283,0.374524,0.137577,0.8,11,22.4,1.060787,0.187123
0.592265,0,0.07693,0.395409,0.240001,0.8,11,49.6,2.451288,0.315194
0.666443,0,0.072791,0.477873,0.190256,0.8,11,55.8,2.324356,0.284053
0.645295,0,0.170084,0.319573,0.109474,0.8,11,25.6,1.079592,0.179703
0.614869,0,0.074712,0.360447,0.134426,0.8,11,22.1,1.048905,0.185731
0.646572,0,0.078687,0.425741,0.156605,0.8,11,35.3,1.701951,0.223174
0.595165,0,0.082933,0.367706,0.244939,0.8,11,48.8,2.30005,0.307158
0.632696,0,0.088649,0.424172,0.224003,0.8,11,60.7,2.391469,0.313904
0.80497,9,0.034899,0.770071,0.060827,0.3,3,72.9,1.754437,0.164132
0.851438,9,0.0,0.851438,0.049013,0.3,3,88.7,1.630876,0.15839
0.919077,9,0.0,0.919077,0.036195,0.3,3,99.2,1.390217,0.1446
0.910829,9,0.0,0.910829,0.031024,0.3,3,101.0,1.262646,0.137968
0.932979,9,0.079221,0.853758,0.018705,0.3,3,105.4,0.846786,0.119989
0.800957,9,0.017184,0.783773,0.064841,0.3,3,72.0,1.748985,0.167523
0.851438,9,0.0,0.851438,0.049013,0.3,3,92.4,1.673691,0.159817
0.919077,9,0.0,0.919077,0.036195,0.3,3,98.1,1.306011,0.144304
0.910829,9,0.0,0.910829,0.031024,0.3,3,92.7,1.136298,0.135913
0.931001,9,0.0,0.931001,0.020683,0.3,3,102.2,0.798502,0.123059
0.801247,9,0.020337,0.78091,0.06455,0.3,3,73.2,1.777137,0.168002
0.851438,9,0.0,0.851438,0.049013,0.3,3,88.4,1.649197,0.158231
0.919077,9,0.0,0.919077,0.036195,0.3,3,98.7,1.345151,0.144635
0.91298,9,0.048911,0.864069,0.028874,0.3,3,103.6,1.213973,0.135308
0.932979,9,0.093059,0.83992,0.018705,0.3,3,108.4,0.855216,0.120331
0.856283,9,0.076933,0.77935,0.044168,0.3,3,92.3,1.703221,0.153813
0.923206,9,0.079221,0.843985,0.032067,0.3,3,107.0,1.435762,0.1404
0.912979,9,0.032606,0.880373,0.028874,0.3,3,102.6,1.214339,0.13516
0.802784,9,0.043345,0.759439,0.063013,0.3,3,74.2,1.77581,0.166963
0.856063,9,0.079094,0.776969,0.044387,0.3,3,95.4,1.780353,0.155217
0.923206,9,0.101173,0.822033,0.032067,0.3,3,104.2,1.412751,0.139612
0.914957,9,0.124679,0.790278,0.026896,0.3,3,107.1,1.336509,0.132854
0.935301,9,0.126932,0.808369,0.016383,0.3,3,109.2,0.773022,0.118767
0.803515,9,0.039873,0.763642,0.062282,0.3,3,75.1,1.760152,0.166861
0.855566,9,0.061917,0.793649,0.044885,0.3,3,92.5,1.719913,0.154658
0.921228,9,0.040743,0.880485,0.034045,0.3,3,96.5,1.287132,0.140468
0.914957,9,0.093067,0.82189,0.026896,0.3,3,103.4,1.189649,0.132226
0.807736,9,0.07787,0.729866,0.058061,0.3,3,78.2,1.900904,0.164041
0.914957,9,0.075079,0.839878,0.026896,0.3,3,99.8,1.17374,0.131358
0.932979,9,0.079221,0.853758,0.018705,0.3,3,105.4,0.846786,0.119737
0.80599,9,0.083967,0.722023,0.059806,0.3,3,75.8,1.884425,0.164703
0.858041,9,0.101552,0.756489,0.042409,0.3,3,95.3,1.76152,0.152751
0.806671,9,0.088338,0.718333,0.059125,0.3,3,77.4,1.854958,0.164703
0.856609,9,0.088346,0.768263,0.043842,0.3,3,98.3,1.83831,0.155514
0.923205,9,0.093058,0.830147,0.032067,0.3,3,102.6,1.38589,0.139384
0.810084,9,0.134371,0.675713,0.055714,0.3,3,80.8,1.92305,0.162694
0.86002,9,0.127706,0.732314,0.04043,0.3,3,97.8,1.767505,0.151176
0.924248,9,0.135935,0.788313,0.031024,0.3,3,106.6,1.48757,0.139121
0.812828,9,0.173354,0.639474,0.052969,0.3,3,85.2,2.09403,0.160651
0.723208,9,0.029264,0.693944,0.056104,0.8,3,74.4,1.781668,0.160993
0.782211,9,0.0,0.782211,0.050331,0.8,3,87.0,1.770751,0.159349
0.840461,9,0.0,0.840461,0.036195,0.8,3,104.8,1.59505,0.148002
0.857583,9,0.0,0.857583,0.031024,0.8,3,104.1,1.358402,0.139475
0.887122,9,0.076934,0.810188,0.020683,0.8,3,111.1,1.022758,0.125822
0.721889,9,0.017183,0.704706,0.057423,0.8,3,70.4,1.629837,0.160308
0.782211,9,0.0,0.782211,0.050331,0.8,3,91.5,1.832803,0.160947
0.840461,9,0.0,0.840461,0.036195,0.8,3,98.9,1.443921,0.146473
0.857583,9,0.0,0.857583,0.031024,0.8,3,99.6,1.263498,0.138356
0.886079,9,0.0,0.886079,0.021726,0.8,3,104.7,0.892863,0.126644
0.718615,9,0.015661,0.702954,0.060698,0.8,3,72.4,1.825232,0.164852
0.782927,9,0.0,0.782927,0.049615,0.8,3,93.2,1.923149,0.160879
0.840461,9,0.0,0.840461,0.036195,0.8,3,102.4,1.520928,0.147237
0.859734,9,0.045994,0.81374,0.028874,0.8,3,106.6,1.343444,0.136667
0.887122,9,0.091245,0.795877,0.020683,0.8,3,114.3,1.024505,0.12508
0.722549,9,0.029264,0.693285,0.056764,0.8,3,74.2,1.800417,0.161575
0.787056,9,0.072776,0.71428,0.045487,0.8,3,93.7,1.906517,0.155765
0.844589,9,0.07693,0.767659,0.032067,0.8,3,109.8,1.628917,0.143642
0.861712,9,0.072791,0.788921,0.026896,0.8,3,102.2,1.29491,0.132934
0.722861,9,0.043355,0.679506,0.056452,0.8,3,72.4,1.698239,0.160457
0.787324,9,0.075955,0.711369,0.045218,0.8,3,93.7,1.944494,0.155502
0.844589,9,0.095462,0.749127,0.032067,0.8,3,106.8,1.570952,0.141518
0.861712,9,0.119667,0.742045,0.026896,0.8,3,112.4,1.503459,0.13476
0.889271,9,0.121947,0.767324,0.018533,0.8,3,112.0,0.92525,0.122979
0.726387,9,0.032258,0.694129,0.052926,0.8,3,74.6,1.622195,0.158402
0.788489,9,0.055418,0.733071,0.044053,0.8,3,97.3,1.935318,0.155308
0.844589,9,0.082933,0.761656,0.032067,0.8,3,105.5,1.53713,0.142215
0.861712,9,0.088649,0.773063,0.026896,0.8,3,109.4,1.30782,0.134292
0.887122,9,0.091245,0.795877,0.020683,0.8,3,114.3,1.024505,0.124406
0.721825,9,0.046107,0.675718,0.057488,0.8,3,75.7,1.943024,0.163139
0.728841,9,0.083981,0.64486,0.050471,0.8,3,77.4,1.782631,0.156975
0.789163,9,0.098406,0.690757,0.04338,0.8,3,95.2,1.972404,0.153642
0.729637,9,0.074712,0.654925,0.049676,0.8,3,79.5,1.741649,0.156975
0.789532,9,0.078687,0.710845,0.043011,0.8,3,104.8,2.075215,0.156427
0.726458,9,0.066283,0.660175,0.052854,0.8,3,79.6,1.914992,0.16008
0.733712,9,0.151159,0.582553,0.045601,0.8,3,85.5,1.906235,0.153493
0.79114,9,0.119005,0.672135,0.041402,0.8,3,96.2,1.911785,0.151507
0.845631,9,0.124305,0.721326,0.031024,0.8,3,111.1,1.652075,0.141084
0.726748,9,0.066283,0.660465,0.052564,0.8,3,79.4,1.890081,0.159772
0.734151,9,0.170084,0.564067,0.045161,0.8,3,86.4,1.993393,0.153619
0.729325,9,0.074712,0.654613,0.049988,0.8,3,79.5,1.74497,0.157306
0.789532,9,0.078687,0.710845,0.043011,0.8,3,104.8,2.075215,0.156438
0.7836,9,0.034899,0.748701,0.082198,0.3,5,49.0,1.508422,0.166073
0.820725,9,0.0,0.820725,0.079725,0.3,5,65.7,1.871979,0.176781
0.894947,9,0.0,0.894947,0.060325,0.3,5,81.1,1.794242,0.166233
0.890146,9,0.0,0.890146,0.051707,0.3,5,85.9,1.680718,0.159292
0.920509,9,0.079221,0.841288,0.031175,0.3,5,101.6,1.342812,0.137979
0.785069,9,0.017184,0.767885,0.080729,0.3,5,51.2,1.462379,0.166587
0.821072,9,0.0,0.821072,0.079378,0.3,5,68.2,1.8892,0.178196
0.894947,9,0.0,0.894947,0.060325,0.3,5,80.9,1.703066,0.166153
0.890146,9,0.0,0.890146,0.051707,0.3,5,79.8,1.529644,0.156324
0.917212,9,0.0,0.917212,0.034472,0.3,5,97.8,1.248314,0.141644
0.782832,9,0.020337,0.762495,0.082965,0.3,5,48.5,1.416225,0.166233
0.823939,9,0.0,0.823939,0.076511,0.3,5,65.3,1.784152,0.173687
0.894947,9,0.0,0.894947,0.060325,0.3,5,80.5,1.759878,0.166404
0.89373,9,0.048911,0.844819,0.048124,0.3,5,90.1,1.66998,0.156507
0.920509,9,0.093059,0.82745,0.031175,0.3,5,103.3,1.332727,0.138174
0.784316,9,0.034899,0.749417,0.081481,0.3,5,49.2,1.49979,0.165696
0.827953,9,0.076933,0.75102,0.072498,0.3,5,67.3,1.914107,0.171644
0.901828,9,0.079221,0.822607,0.053445,0.3,5,89.3,1.899252,0.162249
0.893729,9,0.032606,0.861123,0.048124,0.3,5,87.1,1.6171,0.155103
0.785244,9,0.043345,0.741899,0.080553,0.3,5,51.8,1.490616,0.166952
0.830174,9,0.079094,0.75108,0.070276,0.3,5,71.2,1.934562,0.171872
0.901827,9,0.101173,0.800654,0.053445,0.3,5,84.1,1.778293,0.159829
0.897026,9,0.124679,0.772347,0.044827,0.3,5,95.0,1.882565,0.154292
0.924379,9,0.126932,0.797447,0.027305,0.3,5,107.5,1.260062,0.133516
0.786635,9,0.039873,0.746762,0.079163,0.3,5,51.1,1.426466,0.165468
0.828727,9,0.061917,0.76681,0.071724,0.3,5,70.9,1.929219,0.173037
0.898531,9,0.040743,0.857788,0.056742,0.3,5,80.9,1.700856,0.162078
0.897026,9,0.093067,0.803959,0.044827,0.3,5,89.6,1.597181,0.152352
0.787146,9,0.07787,0.709276,0.078651,0.3,5,48.5,1.57877,0.163196
0.828669,9,0.076933,0.751736,0.071781,0.3,5,66.9,1.883837,0.170708
0.897026,9,0.075079,0.821947,0.044827,0.3,5,85.0,1.54834,0.150868
0.788579,9,0.083967,0.704612,0.077218,0.3,5,48.6,1.52769,0.162317
0.833471,9,0.101552,0.731919,0.066979,0.3,5,72.7,1.968612,0.169589
0.790962,9,0.088338,0.702624,0.074835,0.3,5,51.1,1.493545,0.162523
0.831124,9,0.088346,0.742778,0.069327,0.3,5,72.1,1.996156,0.171381
0.901827,9,0.093058,0.808769,0.053445,0.3,5,83.4,1.756544,0.15984
0.897026,9,0.093067,0.803959,0.044827,0.3,5,89.6,1.597181,0.15234
0.799126,9,0.134371,0.664755,0.066671,0.3,5,59.2,1.549855,0.161244
0.836108,9,0.127706,0.708402,0.064342,0.3,5,75.9,2.017093,0.169361
0.903565,9,0.135935,0.76763,0.051707,0.3,5,83.2,1.841902,0.157489
0.786798,9,0.07787,0.708928,0.078998,0.3,5,48.6,1.587914,0.163527
0.897026,9,0.075079,0.821947,0.044827,0.3,5,85.0,1.54834,0.150879
0.801247,9,0.173354,0.627893,0.06455,0.3,5,56.0,1.607577,0.156644
0.791309,9,0.088338,0.702971,0.074487,0.3,5,51.0,1.483449,0.162249
0.711635,9,0.029264,0.682371,0.067678,0.8,5,49.6,1.368199,0.157146
0.758607,9,0.0,0.758607,0.073935,0.8,5,68.4,1.919627,0.173961
0.81633,9,0.0,0.81633,0.060325,0.8,5,80.9,1.942518,0.167728
0.837617,9,0.0,0.837617,0.050991,0.8,5,89.1,1.791901,0.160354
0.873333,9,0.076934,0.796399,0.034472,0.8,5,106.4,1.618224,0.145685
0.709775,9,0.017183,0.692592,0.069538,0.8,5,51.5,1.365029,0.159909
0.758586,9,0.0,0.758586,0.073956,0.8,5,70.3,1.907671,0.174874
0.816678,9,0.0,0.816678,0.059978,0.8,5,79.5,1.802326,0.166416
0.837617,9,0.0,0.837617,0.050991,0.8,5,87.4,1.708802,0.159486
0.871596,9,0.0,0.871596,0.036209,0.8,5,99.9,1.389974,0.146324
0.707926,9,0.015661,0.692265,0.071387,0.8,5,49.1,1.360177,0.159726
0.760621,9,0.0,0.760621,0.071921,0.8,5,68.1,1.899206,0.171621
0.816678,9,0.0,0.816678,0.059978,0.8,5,81.1,1.897802,0.167694
0.841201,9,0.045994,0.795207,0.047407,0.8,5,90.5,1.747907,0.156358
0.873333,9,0.091245,0.782088,0.034472,0.8,5,109.4,1.609424,0.145263
0.711287,9,0.029264,0.682023,0.068026,0.8,5,50.3,1.388227,0.158037
0.767154,9,0.072776,0.694378,0.065388,0.8,5,71.7,1.908801,0.167626
0.824217,9,0.07693,0.747287,0.052438,0.8,5,89.8,2.043567,0.163094
0.84444,9,0.072791,0.771649,0.044168,0.8,5,87.8,1.675845,0.151689
0.7132,9,0.043355,0.669845,0.066112,0.8,5,51.9,1.325941,0.157591
0.7662,9,0.075955,0.690245,0.066341,0.8,5,73.3,1.976562,0.169247
0.823558,9,0.095462,0.728096,0.053098,0.8,5,85.2,1.942742,0.160833
0.845214,9,0.119667,0.725547,0.043394,0.8,5,99.1,2.004455,0.154509
0.876916,9,0.121947,0.754969,0.030888,0.8,5,110.5,1.513839,0.141313
0.709287,9,0.032258,0.677029,0.070025,0.8,5,51.5,1.384559,0.160388
0.76853,9,0.055418,0.713112,0.064012,0.8,5,74.2,1.930594,0.167557
0.823558,9,0.082933,0.740625,0.053098,0.8,5,84.9,1.905372,0.161781
0.844497,9,0.088649,0.755848,0.044111,0.8,5,97.4,1.772316,0.154829
0.711548,9,0.046107,0.665441,0.067765,0.8,5,47.8,1.411444,0.156016
0.71511,9,0.083981,0.631129,0.064203,0.8,5,49.5,1.420105,0.154486
0.770999,9,0.098406,0.672593,0.061544,0.8,5,74.6,1.945459,0.165217
0.714508,9,0.074712,0.639796,0.064805,0.8,5,50.0,1.38716,0.155171
0.770637,9,0.078687,0.69195,0.061905,0.8,5,78.6,2.067256,0.167717
0.716173,9,0.066283,0.64989,0.063139,0.8,5,50.0,1.386501,0.15395
0.72442,9,0.151159,0.573261,0.054893,0.8,5,57.9,1.488102,0.150696
0.772883,9,0.119005,0.653878,0.059659,0.8,5,79.3,2.030938,0.165708
0.824948,9,0.124305,0.700643,0.051707,0.8,5,89.0,2.096776,0.160936
0.715167,9,0.074712,0.640455,0.064146,0.8,5,50.1,1.374741,0.154806
0.715514,9,0.066283,0.649231,0.063798,0.8,5,49.9,1.398715,0.154406
0.72596,9,0.170084,0.555876,0.053352,0.8,5,57.6,1.505136,0.149463
0.713848,9,0.074712,0.639136,0.065464,0.8,5,49.9,1.405489,0.155742
0.777118,9,0.034899,0.742219,0.08868,0.3,7,37.1,1.207865,0.159589
0.801483,9,0.0,0.801483,0.098967,0.3,7,49.7,1.741346,0.178425
0.871165,9,0.0,0.871165,0.084108,0.3,7,63.8,1.891813,0.177968
0.871244,9,0.0,0.871244,0.07061,0.3,7,71.3,1.818612,0.171347
0.908039,9,0.079221,0.828818,0.043645,0.3,7,90.9,1.629466,0.151267
0.779074,9,0.017184,0.76189,0.086723,0.3,7,37.7,1.136302,0.15871
0.805341,9,0.0,0.805341,0.095109,0.3,7,50.3,1.632953,0.175696
0.871512,9,0.0,0.871512,0.083761,0.3,7,65.6,1.843666,0.17903
0.871613,9,0.0,0.871613,0.07024,0.3,7,70.5,1.755584,0.170274
0.903423,9,0.0,0.903423,0.04826,0.3,7,86.8,1.499834,0.155354
0.776407,9,0.020337,0.75607,0.08939,0.3,7,36.2,1.124304,0.158916
0.80359,9,0.0,0.80359,0.096861,0.3,7,49.0,1.681347,0.175856
0.871881,9,0.0,0.871881,0.083391,0.3,7,63.6,1.84871,0.177432
0.87448,9,0.048911,0.825569,0.067374,0.3,7,75.1,1.876662,0.170046
0.908039,9,0.093059,0.81498,0.043645,0.3,7,92.7,1.624944,0.15161
0.813846,9,0.076933,0.736913,0.086605,0.3,7,53.1,1.717273,0.172534
0.882173,9,0.079221,0.802952,0.0731,0.3,7,74.5,2.083113,0.175251
0.874827,9,0.032606,0.842221,0.067026,0.3,7,72.6,1.793447,0.168676
0.781528,9,0.043345,0.738183,0.084269,0.3,7,39.6,1.173929,0.159053
0.816428,9,0.079094,0.737334,0.084022,0.3,7,58.2,1.787972,0.174349
0.883549,9,0.101173,0.782376,0.071724,0.3,7,69.3,1.854776,0.170285
0.880159,9,0.124679,0.75548,0.061694,0.3,7,77.5,2.027524,0.165616
0.913457,9,0.126932,0.786525,0.038227,0.3,7,97.2,1.54456,0.146324
0.778393,9,0.039873,0.73852,0.087404,0.3,7,39.0,1.174719,0.160491
0.815548,9,0.061917,0.753631,0.084903,0.3,7,54.3,1.686038,0.171941
0.878274,9,0.040743,0.837531,0.076999,0.3,7,67.3,1.83979,0.174315
0.879812,9,0.093067,0.786745,0.062041,0.3,7,75.3,1.763668,0.1646
0.781359,9,0.07787,0.703489,0.084438,0.3,7,35.0,1.2145,0.15524
0.814562,9,0.076933,0.737629,0.085888,0.3,7,53.0,1.696084,0.171952
0.880529,9,0.075079,0.80545,0.061325,0.3,7,73.9,1.729414,0.163436
0.783544,9,0.083967,0.699577,0.082252,0.3,7,36.1,1.193571,0.155046
0.82079,9,0.101552,0.719238,0.079661,0.3,7,57.8,1.763163,0.170822
0.785039,9,0.088338,0.696701,0.080758,0.3,7,38.4,1.198864,0.156073
0.816755,9,0.088346,0.728409,0.083696,0.3,7,53.3,1.745435,0.170126
0.88223,9,0.093058,0.789172,0.073042,0.3,7,69.9,1.929488,0.172432
0.793317,9,0.134371,0.658946,0.07248,0.3,7,44.5,1.247438,0.15524
0.823739,9,0.127706,0.696033,0.076711,0.3,7,60.8,1.869259,0.170662
0.883598,9,0.135935,0.747663,0.071674,0.3,7,66.1,1.947481,0.168265
0.785386,9,0.088338,0.697048,0.08041,0.3,7,38.1,1.188622,0.155662
0.817414,9,0.088346,0.729068,0.083036,0.3,7,53.4,1.733296,0.169703
0.879095,9,0.093067,0.786028,0.062758,0.3,7,74.9,1.777224,0.165148
0.781706,9,0.07787,0.703836,0.08409,0.3,7,34.9,1.206159,0.154817
0.88289,9,0.079221,0.803669,0.072383,0.3,7,74.8,2.06888,0.174749
0.793543,9,0.173354,0.620189,0.072254,0.3,7,42.3,1.341015,0.152397
0.784691,9,0.088338,0.696353,0.081105,0.3,7,38.4,1.205888,0.15629
0.879095,9,0.093067,0.786028,0.062758,0.3,7,74.9,1.777224,0.165137
0.705557,9,0.029264,0.676293,0.073755,0.8,7,36.9,1.089386,0.152683
0.746783,9,0.0,0.746783,0.085759,0.8,7,51.9,1.659466,0.171267
0.795683,9,0.0,0.795683,0.080973,0.8,7,63.7,1.967908,0.176769
0.819432,9,0.0,0.819432,0.069176,0.8,7,74.5,1.939966,0.17274
0.859545,9,0.076934,0.782611,0.04826,0.8,7,91.7,1.890082,0.15847
0.705725,9,0.017183,0.688542,0.073587,0.8,7,35.7,1.010139,0.151598
0.747144,9,0.0,0.747144,0.085398,0.8,7,53.8,1.643691,0.172089
0.795683,9,0.0,0.795683,0.080973,0.8,7,64.7,1.896261,0.177374
0.819084,9,0.0,0.819084,0.069524,0.8,7,73.9,1.905498,0.172728
0.857112,9,0.0,0.857112,0.050693,0.8,7,90.5,1.710075,0.160982
0.700974,9,0.015661,0.685313,0.078339,0.8,7,35.5,1.063305,0.154224
0.747095,9,0.0,0.747095,0.085447,0.8,7,50.1,1.646996,0.169087
0.796074,9,0.0,0.796074,0.080582,0.8,7,64.5,1.926026,0.176918
0.823384,9,0.045994,0.77739,0.065224,0.8,7,77.1,1.974203,0.169829
0.859545,9,0.091245,0.7683,0.04826,0.8,7,99.6,2.008925,0.160605
0.706217,9,0.029264,0.676953,0.073096,0.8,7,37.0,1.082107,0.152329
0.757211,9,0.072776,0.684435,0.075331,0.8,7,55.9,1.649499,0.165765
0.807025,9,0.07693,0.730095,0.069631,0.8,7,75.8,2.191697,0.174395
0.829262,9,0.072791,0.756471,0.059347,0.8,7,75.6,1.80775,0.163048
0.707818,9,0.043355,0.664463,0.071494,0.8,7,39.2,1.060674,0.152957
0.756235,9,0.075955,0.68028,0.076306,0.8,7,59.9,1.764995,0.169532
0.807408,9,0.095462,0.711946,0.069248,0.8,7,68.9,1.924714,0.168733
0.83015,9,0.119667,0.710483,0.058458,0.8,7,80.0,2.093125,0.164167
0.864561,9,0.121947,0.742614,0.043244,0.8,7,97.7,1.826479,0.154498
0.703676,9,0.032258,0.671418,0.075637,0.8,7,38.9,1.101446,0.155068
0.757132,9,0.055418,0.701714,0.07541,0.8,7,57.6,1.722489,0.167078
0.806054,9,0.082933,0.723121,0.070602,0.8,7,71.9,2.03703,0.173311
0.828,9,0.088649,0.739351,0.060608,0.8,7,81.7,1.953513,0.167523
0.70545,9,0.046107,0.659343,0.073863,0.8,7,35.0,1.102385,0.151416
0.806308,9,0.07693,0.729378,0.070348,0.8,7,75.4,2.203649,0.174932
0.714103,9,0.083981,0.630122,0.06521,0.8,7,35.7,1.038484,0.147249
0.75811,9,0.098406,0.659704,0.074432,0.8,7,60.7,1.812578,0.168368
0.708817,9,0.074712,0.634105,0.070495,0.8,7,37.0,1.103419,0.151027
0.761403,9,0.078687,0.682716,0.071139,0.8,7,58.0,1.722618,0.163653
0.859545,9,0.091245,0.7683,0.04826,0.8,7,99.6,2.008925,0.160833
0.711024,9,0.066283,0.644741,0.068288,0.8,7,36.5,1.079128,0.149452
0.828545,9,0.072791,0.755754,0.060063,0.8,7,75.2,1.826449,0.163596
0.721285,9,0.151159,0.570126,0.058028,0.8,7,43.6,1.168769,0.146062
0.762066,9,0.119005,0.643061,0.070476,0.8,7,64.2,1.880256,0.16758
0.807712,9,0.124305,0.683407,0.068943,0.8,7,69.0,2.082121,0.168676
0.708158,9,0.074712,0.633446,0.071154,0.8,7,36.9,1.111699,0.151324
0.710365,9,0.066283,0.644082,0.068947,0.8,7,36.4,1.087525,0.149795
0.722108,9,0.170084,0.552024,0.057204,0.8,7,43.4,1.20671,0.145491
0.707499,9,0.074712,0.632787,0.071814,0.8,7,36.9,1.124636,0.151644
0.771642,9,0.034899,0.736743,0.094155,0.3,9,29.9,1.019767,0.155491
0.793929,9,0.0,0.793929,0.106521,0.3,9,38.9,1.456411,0.171769
0.854738,9,0.0,0.854738,0.100534,0.3,9,53.2,1.825479,0.18121
0.856273,9,0.0,0.856273,0.085581,0.3,9,60.6,1.814594,0.176758
0.889635,9,0.079221,0.810414,0.062049,0.3,9,79.3,1.948681,0.1671
0.773542,9,0.017184,0.756358,0.092255,0.3,9,29.8,0.953748,0.154349
0.794384,9,0.0,0.794384,0.106067,0.3,9,40.0,1.432338,0.172546
0.855419,9,0.0,0.855419,0.099853,0.3,9,55.2,1.800042,0.182728
0.854144,9,0.0,0.854144,0.087709,0.3,9,61.1,1.857798,0.178995
0.889635,9,0.0,0.889635,0.062049,0.3,9,76.8,1.659427,0.165651
0.770563,9,0.020337,0.750226,0.095234,0.3,9,28.7,0.947528,0.154783
0.791234,9,0.0,0.791234,0.109216,0.3,9,38.0,1.458332,0.172158
0.854065,9,0.0,0.854065,0.101208,0.3,9,52.5,1.783472,0.181438
0.858423,9,0.048911,0.809512,0.083431,0.3,9,65.2,1.934355,0.178276
0.895569,9,0.093059,0.80251,0.056115,0.3,9,82.7,1.804066,0.162135
0.771273,9,0.034899,0.736374,0.094524,0.3,9,29.8,1.019705,0.155525
0.807306,9,0.076933,0.730373,0.093144,0.3,9,43.4,1.468684,0.167831
0.867804,9,0.079221,0.788583,0.087469,0.3,9,61.8,2.012926,0.178756
0.858792,9,0.032606,0.826186,0.083062,0.3,9,63.7,1.881111,0.176826
0.775662,9,0.043345,0.732317,0.090135,0.3,9,30.7,0.971092,0.154167
0.806535,9,0.079094,0.727441,0.093915,0.3,9,47.3,1.602312,0.172066
0.867144,9,0.101173,0.765971,0.088128,0.3,9,59.1,1.866683,0.176826
0.86579,9,0.124679,0.741111,0.076063,0.3,9,64.6,2.031723,0.171461
0.902535,9,0.126932,0.775603,0.049149,0.3,9,88.8,1.765811,0.156758
0.774273,9,0.039873,0.7344,0.091525,0.3,9,31.3,0.98376,0.155616
0.809632,9,0.061917,0.747715,0.090818,0.3,9,44.0,1.448206,0.166781
0.860884,9,0.040743,0.820141,0.094389,0.3,9,56.5,1.830447,0.180091
0.86616,9,0.093067,0.773093,0.075694,0.3,9,66.6,1.818521,0.172454
0.780004,9,0.07787,0.702134,0.085792,0.3,9,27.6,0.976251,0.149269
0.868521,9,0.079221,0.7893,0.086752,0.3,9,62.0,2.001977,0.178253
0.864748,9,0.075079,0.789669,0.077106,0.3,9,65.6,1.85785,0.173242
0.780097,9,0.083967,0.69613,0.085699,0.3,9,27.4,0.954516,0.149053
0.813243,9,0.101552,0.711691,0.087207,0.3,9,48.8,1.556177,0.168562
0.782273,9,0.088338,0.693935,0.083524,0.3,9,30.0,0.970016,0.150582
0.809578,9,0.088346,0.721232,0.090873,0.3,9,42.3,1.486949,0.1654
0.867535,9,0.093058,0.774477,0.087737,0.3,9,58.0,1.862076,0.175982
0.86469,9,0.075079,0.789611,0.077163,0.3,9,65.5,1.855416,0.173265
0.789963,9,0.134371,0.655592,0.075834,0.3,9,33.8,0.994372,0.149555
0.816193,9,0.127706,0.688487,0.084257,0.3,9,49.5,1.642149,0.167443
